plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,net_gen_MWh_2024,gas_cf,cf_ac,cf_dc,developable_area_mi2_10km_excl_forest,developable_MW_10km_excl_forest,developable_area_mi2_10km_incl_forest,developable_MW_10km_incl_forest,developable_area_mi2_5km_excl_forest,developable_MW_5km_excl_forest,developable_area_mi2_5km_incl_forest,developable_MW_5km_incl_forest
55215,Odessa-Ector Power Plant,TX,31.8403,-102.3264,ERCO,1152.8,0.0,1152.8,6,7501523.0,0.7428333119440774,0.201689299208725,0.201689299208725,71.00719855279242,6492.086724826734,71.0106734722193,6492.404431745763,14.166204027569899,1295.1957968063905,14.16967894699678,1295.5135037254197
55198,Riverside Generating LLC,KY,38.191661,-82.604586,PJM,1150.0,1150.0,0.0,5,535150.0,0.053121897955132,0.1415165865204614,0.1415165865204614,4.541372198992102,415.2111724792778,11.979784724175737,1095.29460335321,1.1130166924303084,101.76152616505675,3.07738864444671,281.3612474922706
6112,Fort St Vrain,CO,40.2461,-104.8742,PSCO,1148.5,280.6,867.9,6,3850274.0,0.3826982981574139,0.1819376467466706,0.1819376467466706,97.99133787030199,8959.208033856181,98.08446571094242,8967.722579286163,24.699032302391966,2258.1972390758365,24.711542012328742,2259.3409839843416
60464,Tenaska Westmoreland Generating Station,PA,40.175249,-79.696665,PJM,1134.0,0.0,1134.0,3,7068519.0,0.7115595781691673,0.1367158385047616,0.1367158385047616,23.20134202940582,2121.265556974246,37.53121476198186,3431.425349666912,6.00987314879244,549.4741164610231,9.881975866167066,903.4949363352745
6073,Victor J Daniel Jr,MS,30.5322,-88.5553,SOCO,1132.4,0.0,1132.4,6,8029278.0,0.8094173848245695,0.1678908411640264,0.1678908411640264,9.617881989724033,879.3492104890544,29.11252746647481,2661.7167969348393,2.2566126758171787,206.3188732175706,6.411226342597312,586.169265608897
55455,Red Hawk,AZ,33.334562,-112.840641,SRP,1127.0,0.0,1127.0,6,4173915.0,0.4227811136366399,0.2053262336365061,0.2053262336365061,79.875540422138,7302.906552881188,79.875540422138,7302.906552881188,25.83394098721163,2361.9603188307774,25.83394098721163,2361.9603188307774
55841,Silverhawk,NV,36.4078,-114.9606,NEVP,1120.3,455.6,664.7,5,2852939.0,0.2907060323453804,0.2059226673483782,0.2059226673483782,7.39706098400374,676.3027185374847,7.39706098400374,676.3027185374847,5.385430127781743,492.3821831114736,5.385430127781743,492.3821831114736
59220,Wildcat Point Generation Facility,MD,39.719364,-76.161625,PJM,1113.6,0.0,1113.6,3,2968185.0,0.304268951247835,0.1539311040021332,0.1539311040021332,42.59764728637583,3894.6420376115043,59.9131707905289,5477.77561513407,11.103062552773405,1015.1371476821398,16.33559622577234,1493.5402263563278
55097,Lamar Power Project,TX,33.6308,-95.59,ERCO,1112.6,0.0,1112.6,6,5938348.0,0.6092878009221069,0.1642711959169675,0.1642711959169675,81.24570115215758,7428.178391054406,97.16534952253214,8883.689099202937,19.129431444985478,1748.9765892558148,23.968604238861367,2191.415244695896
59906,Moxie Freedom Generation Plant,PA,41.113056,-76.158056,PJM,1105.0,0.0,1105.0,2,7915249.0,0.817707907188165,0.1390041387669687,0.1390041387669687,19.680206174146274,1799.3331359219449,42.9903131816135,3930.5429194618055,3.628510865550197,331.7495648503037,9.860778857663085,901.5569241291962
55061,Tenaska Georgia Generation Facility,GA,33.3516,-84.9996,SOCO,1099.1999999999998,1099.1999999999998,0.0,6,28554.551,0.0029654766563312,0.1564958223398114,0.1564958223398114,17.484057096356846,1598.5423630954829,71.4172390451645,6529.576141272181,4.1587835700923925,380.23164069416157,19.2524435926971,1760.2234141894492
7153,Hay Road,DE,39.7436,-75.5072,PJM,1098.2,0.0,1098.2,8,1785899.85,0.1856399980790484,0.1538125548197334,0.1538125548197334,10.448735224691523,955.3129348289391,14.913311704349532,1363.5027843976713,1.3878828190966757,126.89214346026748,1.9525572259650026,178.51951780251449
55153,Guadalupe Generating Station,TX,29.6244,-98.1419,ERCO,1088.2,0.0,1088.2,6,6450394.0,0.6766645350413191,0.1703426288513634,0.1703426288513634,78.03869801308817,7134.966675482346,83.99818483019082,7679.834041617446,24.878685636761766,2274.6226867896467,25.84818815686185,2363.2629171987974
55279,Aurora,IL,41.8151,-88.2265,PJM,1086.2,1086.2,0.0,10,354861.0,0.0372944637961171,0.1506511762805725,0.1506511762805725,12.975349139977434,1186.3176356550796,17.84822865229408,1631.838048209744,5.551531276386703,507.5685738410699,7.565942068150205,691.7432748023044
55419,Plaquemine Cogeneration Plant,LA,30.3217,-91.2347,MISO,1084.8,0.0,1084.8,7,4792779.49,0.5043519048184292,0.1680702172617427,0.1680702172617427,40.11690230752477,3667.83106811655,40.712156005349655,3722.2542633462535,9.88301834199513,903.5902484109832,10.063366660250308,920.0792375085995
7757,Chouteau,OK,36.222058,-95.277064,AECI,1069.6,0.0,1069.6,6,6759803.0,0.7214538230482611,0.1688136901748395,0.1688136901748395,61.00464298251254,5577.567358401146,93.48610483334946,8547.301013334807,8.387065528722424,766.8174197689073,22.414272779217043,2049.3049398141293
55927,Jasper,SC,32.3594,-81.1242,SCEG,1068.2,0.0,1068.2,4,4612786.5,0.4929543169536257,0.1622807589219962,0.1622807589219962,6.8052822056057325,622.1972302268098,43.00039044795146,3931.46426952699,1.2763379054937631,116.69375135942975,9.46220559939972,865.1159405165457
58215,Lee Combined Cycle Plant,NC,35.373611,-78.089444,DUK,1068.0,0.0,1068.0,4,6549344.9,0.7000394305918971,0.1677727238511441,0.1677727238511441,46.992030393610825,4296.414207415846,57.0710341912821,5217.923126060077,11.427967519186874,1044.8427446113712,14.26836665872023,1304.5363802258496
59764,Oregon Clean Energy Center,OH,41.667928,-83.443664,PJM,1060.0,0.0,1060.0,3,6321090.0,0.6807411475833549,0.1479231772374306,0.1479231772374306,34.48440540849171,3152.859923062099,36.34244482604552,3322.7378126670187,9.148072883209585,836.3952350363047,9.687380378261674,885.7033488696386
54,J K Smith,KY,37.8833,-84.1017,PJM,1055.0,1055.0,0.0,9,626774.89,0.0678195686987383,0.1506198070384518,0.1506198070384518,26.00177959553003,2377.3055630198883,36.17182628218562,3307.138402942685,6.290646638484507,575.1448355185834,9.04869018760076,827.3088171520694
358,Mountainview Generating Station,CA,34.0818,-117.2418,CISO,1036.8,0.0,1036.8,6,2493397.6100000003,0.2745316650899854,0.1990582354878506,0.1990582354878506,11.96935996589509,1094.3414825961224,11.99472687771133,1096.6607431050356,4.025694156042811,368.0634656953427,4.029864059355069,368.4447139981777
55226,Freestone Energy Center,TX,31.8907,-96.1131,ERCO,1036.0,0.0,1036.0,6,6855216.0,0.7553657375575183,0.1675231277122981,0.1675231277122981,46.0239178412815,4207.901059774308,62.957547700420236,5756.118646895564,13.390949503432521,1224.3153831709733,19.86715683931253,1816.4257681657166
61028,Hickory Run Energy Station,PA,40.994444,-80.43,PJM,1033.7,0.0,1033.7,3,5495460.0,0.6068836378430456,0.130796689145068,0.130796689145068,33.74529004639391,3085.2836613845857,65.20165066630064,5961.293775204629,7.707371288824303,704.6739464067933,15.92764068505639,1456.2414340622984
2706,Asheville,NC,35.4731,-82.5417,CPLE,1011.5,423.5,588.0,6,3825799.08,0.4317697032076328,0.1609713103469643,0.1609713103469643,12.820715225481184,1172.1796777582795,23.901538293922545,2185.2835011586326,1.6551041230239023,151.3238055336139,4.926393271490629,450.41309910771463
55439,Tenaska Virginia Generating Station,VA,37.8667,-78.3813,PJM,1011.4,0.0,1011.4,4,5120934.0,0.5779923935627003,0.1545698299959273,0.1545698299959273,23.888333600100392,2184.076214866321,69.50811831203552,6355.027959957532,6.231920500170201,569.7755885869897,20.516619280196778,1875.8051913322765
55451,Magnolia Power Plant,MS,34.835,-89.2026,TVA,1003.5,0.0,1003.5,6,6704562.0,0.7626915385192921,0.1579878124104532,0.1579878124104532,26.00977191021186,2378.0362889336557,62.85364760955646,5746.61921001659,8.926720515717202,816.1573042941441,19.06375546781741,1742.9719284861628
60926,St. Charles Power Station (LA),LA,30.01,-90.460833,MISO,1000.0,0.0,1000.0,3,5206712.0,0.5943735159817352,0.1710419056257761,0.1710419056257761,15.842157667155094,1448.42584385418,16.831814719931092,1538.9087743936996,5.5056623399518605,503.37484250988433,6.0533096416284655,553.4454529488881
60925,Montgomery County,TX,30.44083,-95.5275,MISO,1000.0,0.0,1000.0,3,5929308.0,0.6768616438356164,0.1592377142829941,0.1592377142829941,29.798824053284008,2724.463913443109,55.36658621239648,5062.087882276249,11.025224357611249,1008.0205126958855,17.510813975943837,1600.9887063720078
60927,Lake Charles Power,LA,30.27099,-93.28861,MISO,1000.0,0.0,1000.0,3,5962677.0,0.6806708904109589,0.1599841071722568,0.1599841071722568,12.538899259961052,1146.4136466250104,30.658519119494617,2803.064605210936,1.7746413513086436,162.25292354821883,6.125935457650299,560.0855275565987
3405,John Sevier,TN,36.3767,-82.9639,TVA,996.9,0.0,996.9,4,4092926.0,0.4686819093527836,0.1526618354163026,0.1526618354163026,22.460489207594573,2053.530441837218,29.77693206089465,2722.462359853225,6.440415665783122,588.8380037287425,8.256061066328973,754.8398689215061
55286,Oleander Power Project LP,FL,28.3661,-80.7947,FPL,994.4,994.4,0.0,5,488123.87,0.0560357029043006,0.1828918354347795,0.1828918354347795,3.7567353924021436,343.47295016248165,6.891807699335095,630.1081325106371,1.5741385003775514,143.92123432023325,2.914762415268632,266.4925636817035
55144,Hays Energy Project,TX,29.7806,-97.9894,ERCO,989.0,0.0,989.0,4,5417165.0,0.6252758655715149,0.1709281225010298,0.1709281225010298,81.53481444847415,7454.611606717635,96.19723697020281,8795.175951561398,24.025245425519543,2196.5938674760723,25.2164478050547,2305.5037993192864
55166,Broad River Energy Center,SC,35.0786,-81.575,DUK,985.0,985.0,0.0,5,522245.59,0.0605249507451962,0.1661677772753601,0.1661677772753601,19.452598951685506,1778.5233327255316,55.751607284895,5097.289808904685,4.191447812705083,383.2180857330361,13.941029248707945,1274.6083884532977
1355,E W Brown,KY,37.78831,-84.71257,LGEE,980.6,980.6,0.0,7,184679.75,0.021499248666132,0.1545913999624193,0.1545913999624193,53.113795947948866,4856.11848666961,60.32772867815593,5515.678050574255,9.608152215328763,878.4596311157725,11.466191632882575,1048.3375207206925
7538,Wayne County Energy Complex,NC,35.375789,-78.098052,CPLE,979.7,979.7,0.0,5,50260.879,0.0058564287688477,0.1693110700145337,0.1693110700145337,48.126244094545115,4400.113745786981,58.48949630133534,5347.611090407802,11.07700065707179,1012.7543457894208,14.035199565176447,1283.2182459589892
55401,Rolling Hills Generating,OH,39.0839,-82.3328,PJM,977.5,977.5,0.0,5,2201875.0,0.257141272232538,0.1410050299855795,0.1410050299855795,14.215547883431624,1299.7072350566054,33.05725599987127,3022.3776914168016,4.688013798806523,428.6184044623106,9.81351995345749,897.236110030399
50006,Linden Cogen Plant,NJ,40.6322,-74.2156,NYIS,974.1,0.0,974.1,9,5591597.5,0.6552820212452286,0.1504261941375277,0.1504261941375277,1.5967254766522847,145.98632929392315,4.071215600534965,372.22542633462535,0.41699033122584145,38.124830283505496,0.7203507971926412,65.86064431475576
641,Gulf Clean Energy Center,FL,30.5661,-87.2244,FPL,972.4,972.4,0.0,4,751495.0,0.0882220284416094,0.1664106615417484,0.1664106615417484,7.211152794665551,659.3053983694217,23.507482430914123,2149.2555365407197,0.8138261297757673,74.40696043664157,4.5107929080355404,412.4153515918208
55087,Zeeland Generating Station,MI,42.8206,-85.9975,MISO,968.2,377.4,590.8,5,5680972.0,0.669812833493212,0.1422416677687414,0.1422416677687414,69.27078131517948,6333.328577387837,74.0498380029703,6770.270903128712,14.181841164990868,1296.625477942022,14.930338809541254,1365.0595483009145
60376,"Clean Energy Future-Lordstown, LLC",OH,41.14889,-80.85162,PJM,962.0,0.0,962.0,3,6453066.0,0.7657498647224674,0.1309378143896336,0.1309378143896336,32.30806337143551,2953.8800796741034,73.64605236556662,6733.353359137518,9.095601599863667,831.5978605589637,21.306468465927058,1948.0199740276164
55518,High Desert Power Plant,CA,34.5953,-117.3647,CISO,960.0,0.0,960.0,4,4596087.0,0.5465286101598174,0.2137621146088366,0.2137621146088366,69.37572388187131,6342.9233263425185,69.37676635769937,6343.018638418227,17.126140395387996,1565.8185504354738,17.126140395387996,1565.8185504354738
3264,W S Lee,SC,34.6022,-82.435,DUK,954.7,108.0,846.7,5,5645938.93,0.6750953980140549,0.1651880698388989,0.1651880698388989,37.438434413284114,3422.942574928833,85.93510491873485,7856.923878284329,7.886677131251415,721.0676234287007,20.63789396819496,1886.893162806396
55333,Delta Energy Center,CA,38.0169,-121.8439,CISO,943.5,0.0,943.5,4,3099000.0,0.3749519059752742,0.1904145819150599,0.1904145819150599,16.29876207984739,1490.1725330146182,16.313704233382982,1491.5386727664438,0.5712767537794028,52.231017488402536,0.5723192296074674,52.3263295641113
55137,Rio Nogales Power Project,TX,29.593056,-97.973215,ERCO,940.2,0.0,940.2,4,5029298.0,0.6106368605144733,0.1711165730798814,0.1711165730798814,82.77397071610028,7567.905894043453,88.73206756543217,8112.64617741094,15.667716711925616,1432.4769565189133,16.437411364979983,1502.849039083884
55062,Tenaska Frontier Generation Station,TX,30.5924,-95.9178,ERCO,939.7,0.0,939.7,4,4297007.0,0.5220026745152806,0.1629444241491356,0.1629444241491356,75.41096394247998,6894.716703312454,108.78687005379633,9946.228119204236,20.57395545074033,1881.0473554962584,26.644292197560517,2436.04957234839
55132,Tenaska Gateway Generating Station,TX,32.017826,-94.619743,ERCO,939.6,0.0,939.6,4,1512902.0,0.1838076923824575,0.1594907690906754,0.1594907690906754,43.036529609991035,3934.768421484894,99.17037803184306,9067.005991482793,11.83418560018938,1081.982683445886,23.959221956408786,2190.5574360145174
55271,Tenaska Lindsay Hill Generating Station,AL,32.6514,-86.7386,SOCO,939.4,0.0,939.4,4,1752217.0,0.2129282219390011,0.1608565324734319,0.1608565324734319,30.440294179486425,2783.1126106959014,64.83261422316576,5927.553300403726,7.969727705553895,728.6608187934988,16.164977681912433,1477.9408166319936
10554,Formosa Utility Venture Ltd,TX,28.6917,-96.5417,ERCO,933.4,0.0,933.4,13,4423550.600000001,0.5410022816374174,0.1686174684245704,0.1686174684245704,49.277484900671126,4505.37004806136,53.13186552896865,4857.770562648562,13.579637628312215,1241.5668688742594,15.394240553030002,1407.4734219913144
55327,Baytown Energy Center,TX,29.7731,-94.9019,ERCO,932.9,0.0,932.9,4,5088871.0,0.6227048419251403,0.1613469515151865,0.1613469515151865,25.419730591527294,2324.089654082495,30.384347976713627,2777.9975292995314,8.424594658532751,770.2486544944228,10.049119490600091,918.7766391405796
55440,Central Alabama Generating Station,AL,32.6497,-86.74,SOCO,927.1,0.0,927.1,4,3488057.0,0.4294898315511274,0.1608565324734319,0.1608565324734319,30.345428879132548,2774.439211806404,64.76937068959651,5921.771034477395,7.939148414597334,725.8649979060418,16.08957193034909,1471.0465764890596
55299,Channel Energy Center LLC,TX,29.7189,-95.2319,ERCO,923.8,0.0,923.8,4,4070112.69,0.5029494872281554,0.1649630496812481,0.1649630496812481,3.2938761247414594,301.1543885477905,5.830914798308016,533.1122101310185,0.9507379551949185,86.92461304639254,1.4757982805967906,134.93012851170656
1396,Coughlin Power Station,LA,30.8439,-92.261111,MISO,922.8,0.0,922.8,5,4344901.0,0.5374872830951264,0.1634508700888544,0.1634508700888544,41.14200353845496,3761.554609230167,59.948614968683096,5481.016225708168,9.722477064473182,888.9121887518337,12.489555404099328,1141.9022083747955
55503,"Waterford Power, LLC",OH,39.5333,-81.7178,PJM,921.6,0.0,921.6,4,6699999.0,0.8299045882087139,0.1402111245806601,0.1402111245806601,23.934897520420613,2188.333487581313,36.10997271638712,3301.4832197839646,5.999100898569106,548.4892250120324,8.866604409632142,810.6609745949386
7709,Dahlberg,GA,34.042267,-83.397721,SOCO,919.0,919.0,0.0,10,211890.19,0.0263203241065084,0.1599974727801416,0.1599974727801416,26.428847193093834,2416.351743368579,67.83355464022107,6201.924995677354,6.048097262488143,552.9688925703443,16.9788038116882,1552.3477770686352
55187,Channelview Cogeneration Plant,TX,29.836952,-95.121744,ERCO,918.3,0.0,918.3,5,5799983.0,0.7210045910723458,0.1613469515151865,0.1613469515151865,15.635052469312926,1429.4905114800388,24.34285306113656,2225.632279875342,3.3261928754114622,304.10906289476225,5.235661100483128,478.68901490131447
2336,Tracy,NV,39.5625,-119.525,NEVP,913.1,170.0,743.1,7,4016901.0,0.5021907156562846,0.1956181283676666,0.1956181283676666,13.767630769306532,1258.75481319374,13.778750511472555,1259.7714753346336,5.13662589681699,469.63436770898187,5.146008179269572,470.4921763903608
55146,Green Country Energy LLC,OK,35.9833,-95.9346,SWPP,903.9,0.0,903.9,6,4245662.0,0.5361927335680341,0.1701987197888767,0.1701987197888767,42.714057087176386,3905.2852193989834,57.690264833152476,5274.538499031083,8.90760845886935,814.4099162394832,12.593108003020411,1151.369874561866
55269,TVA Southaven Combined Cycle,MS,34.9939,-90.0378,TVA,903.9,0.0,903.9,6,4619131.0,0.5833588442977437,0.1603669819235667,0.1603669819235667,15.461306497968826,1413.6051655285783,39.06122178563801,3571.311706115475,2.3539104197698753,215.21466695038856,5.646049084797894,516.2102020386645
55467,Ouachita,LA,32.7061,-92.0683,MISO,903.9,0.0,903.9,6,4897983.0,0.6185755940392241,0.1607201165795524,0.1607201165795524,32.94988098958061,3012.5605476187984,57.13740515233555,5223.991328213536,8.543784394874804,781.1460018171248,13.624464088918993,1245.6652881297364
55292,Decatur Energy Center,AL,34.6292,-87.0214,TVA,902.4,0.0,902.4,4,3588837.0,0.4539944470756824,0.1610949575313431,0.1610949575313431,35.09877116316445,3209.0305063464634,43.96259563725509,4019.437315406179,4.489943391474248,410.50911007764546,6.0592170046541645,553.9855547112378
55293,Morgan Energy Center,AL,34.6397,-87.0639,TVA,900.0,0.0,900.0,4,4359154.0,0.5529114662607814,0.1610949575313431,0.1610949575313431,42.07084950126052,3846.4776686866753,51.498653398334106,4708.448310704832,7.644822739140427,698.9552218642675,9.201934134326256,841.3196922812576
55706,Choctaw County,MS,33.2881,-89.4201,TVA,899.0,0.0,899.0,4,6023853.0,0.7649104027305834,0.1609600160986325,0.1609600160986325,17.387454336289526,1589.7101107464707,78.79414549649232,7204.036159679297,4.4128001801974674,403.456016475197,20.78488305995207,1900.3321654813317
55976,Hunterstown Power Plant,PA,39.8725,-77.1672,PJM,898.0,0.0,898.0,4,5465138.0,0.6947374174980423,0.1515078123519203,0.1515078123519203,65.63914302214508,6001.293076310406,84.95622011618218,7767.425839193798,18.537305174644782,1694.839330253237,24.04748490985159,2198.6271917578592
55089,Taft Cogeneration Facility,LA,29.9888,-90.4599,MISO,894.2,0.0,894.2,4,4868523.3,0.6215248266607023,0.1710419056257761,0.1710419056257761,15.123891821618582,1382.7558236908415,15.981501936173062,1461.1658913072513,4.068088173050771,371.93949010749907,4.351641598284344,397.8643747002828
2539,Bethlehem Energy Center,NY,42.594196,-73.763752,NYIS,893.1,0.0,893.1,4,3638501.0,0.4650699758524129,0.1417137493746691,0.1417137493746691,16.713319967474416,1528.0749684548034,40.93072843730053,3742.238028553191,4.446506898638223,406.53777358978033,10.944258734964897,1000.6179414825048
7839,Ladysmith,VA,38.0722,-77.5133,PJM,892.5,892.5,0.0,5,779932.76,0.0997573334356573,0.1528133285032588,0.1528133285032588,26.209579777257577,2396.3044367778352,80.97465743686078,7403.397251370127,8.20080984744155,749.7883289089416,23.056785381247526,2108.0489491426306
55063,Batesville Generation Facility,MS,34.3356,-89.9275,TVA,891.0,0.0,891.0,6,4915248.0,0.6297434005196563,0.1626324804725304,0.1626324804725304,58.32026772524619,5332.138763451079,92.77270387501059,8482.07578285811,13.019480616698836,1190.3525135267505,18.966805215807398,1734.1079054452475
55317,Fore River Generating Station,MA,42.2422,-70.9661,ISNE,872.2,0.0,872.2,3,3212475.5,0.4204551106266733,0.1509560966702412,0.1509560966702412,1.0803524498176176,98.77508112618217,8.348493923084034,763.290872967683,0.2053677381287269,18.77647891462646,1.3180369386163473,120.50623438778031
58420,Hamilton Liberty,PA,41.7675,-76.39,PJM,870.0,0.0,870.0,2,5874244.0,0.770776780559492,0.1361161869545058,0.1361161869545058,26.53517972755642,2426.0735750908725,42.877725792182524,3920.2492152852587,6.865745803633479,627.7253306179181,10.14224733124053,927.2911845705626
